measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2006,4547.494855776866,4787.368856670377,4316.348011635429
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2005,13326925.140933435,15044751.556626732,11526553.396734335
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2005,16168.201465724249,18252.26536481259,13983.993723459582
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2005,9514576.019433789,9966617.145588495,9094398.191522438
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2005,11543.066410019577,12091.481886295769,11033.307429515145
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2004,1480102.8339180055,1546574.5780580125,1413953.2798832816
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2004,9399.930957970679,9822.083926841064,8979.824174456877
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2007,7903800.962405539,9145704.195145097,6941301.989132817
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2007,9620.370017980802,11131.993182874468,8448.83289187483
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2007,65933.06143431655,85591.97422395318,47443.5156906332
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2007,80.2525835902799,104.1810726915488,57.747427860184345
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2004,3080308.6077743503,3538231.450100931,2707750.9422758436
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2004,19562.61928482038,22470.824717109965,17196.556432093825
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2004,20095.674703968747,29715.641934514493,12446.983248579003
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2004,127.62488554333015,188.7199836087122,79.0490907053704
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2007,750458.0516773717,790512.9011190799,713364.9235601472
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2007,4635.875341146296,4883.3099424609245,4406.7364604583345
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2006,13429090.991685862,15157503.076590998,11584984.818844369
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2006,16316.047298714187,18416.02959434692,14075.499255770637
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2006,9566621.8937296,10012020.993741425,9152017.566974988
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2006,11623.233129006572,12164.383143337167,11119.49808024058
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2008,7757770.707036343,8992304.097268907,6830545.175610412
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2008,9463.41759781598,10969.379226666624,8332.329461467518
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2008,67173.49834501965,86878.60035758838,48424.609087416204
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2008,81.94246650890906,105.97999174581327,59.07138985038157
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2008,773067.7475320728,815338.0028744371,734406.3738103539
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2008,4729.304019155792,4987.8957003112555,4492.789961090495
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2005,3056254.0482811444,3521413.948436069,2687679.5018523135
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2005,19234.2210481183,22161.65711886389,16914.634984024873
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2005,21815.26857509927,32215.870769603687,13576.904627881122
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2005,137.292152867172,202.74727488333758,85.44485524976344
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2005,1486053.1321960192,1556291.1182195244,1418863.2757207032
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2005,9352.322805096026,9794.358358361154,8929.470342171882
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2007,13535971.679627527,15259318.09847818,11683342.686304653
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2007,16475.75093683696,18573.3784324387,14220.76292454004
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2007,9571207.265171913,10024548.907647418,9145667.049061054
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2007,11649.908170475434,12201.707787636613,11131.947969302555
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2006,3031988.4768508035,3495233.670680461,2666634.3794515464
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2006,18907.333357708132,21796.107959909383,16629.002893765464
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2006,23684.682058494476,35049.845234833985,14692.271520138434
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2006,147.69653069935455,218.56913805932444,91.62029392069093
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2006,1494564.9033048903,1565355.6523586237,1428941.811462371
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2006,9320.034382474632,9761.482066468147,8910.811958674814
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2008,13639064.439303799,15376426.805960914,11785482.689543985
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2008,16637.790327520834,18757.13442975032,14376.674497717098
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2008,9569872.038673598,10036182.311040597,9131881.4955218
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2008,11673.932999526402,12242.767656312237,11139.64453312712
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2009,7607276.624358516,8821069.39913567,6686275.829094516
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2009,9300.473140404538,10784.426946380923,8174.479755174332
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2009,68274.08818028739,88126.4139610029,49228.14340169505
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2009,83.47025547528563,107.74123072901835,60.185142208898654
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2009,796349.8778744905,838582.114641367,757222.0232687015
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2009,4824.367546053473,5080.214678220015,4587.327072824923
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2007,3007126.0639217007,3463144.65875653,2645323.9967470104
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2007,18576.203608307933,21393.210307315032,16341.209556552489
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2007,25603.605504124065,38055.08330215323,15755.54667526777
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2007,158.16356841759145,235.08125722870415,97.32822528174329
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2007,1503856.3010570107,1574808.6466890655,1435225.5438370311
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2007,9289.91344301662,9728.21406325374,8865.954189958888
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2010,820470.3592813024,866647.9008393094,778400.2509471808
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2010,4923.777973798162,5200.897018301647,4671.308313648223
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2010,7459999.04417691,8651809.037655106,6561180.244259591
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2010,9135.587635778074,10595.08978532794,8034.885361326843
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2010,69304.43308859029,89329.89946750202,50169.17760209361
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2010,84.87088514078901,109.39426670806651,61.43766452042616
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2009,13726080.838509133,15455365.972192714,11838783.602346232
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2009,16781.17576963233,18895.358115312614,14473.811633998195
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2008,1511824.230149661,1586107.6451004602,1443406.0616976924
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2008,9248.706120167397,9703.140875730467,8830.15248101205
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2009,9598841.952572923,10093046.785694955,9125855.729153626
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2009,11735.312933545485,12339.515857045344,11157.051371108415
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2008,2981713.9701748067,3438868.2242246494,2610216.798113665
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2008,18240.87462985985,21037.552486301396,15968.2108503366
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2008,27595.811073022553,41238.000851522476,16850.546288747864
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2008,168.81959005034673,252.276781422658,103.08456993937621
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2011,844741.032805615,890293.6850552867,801402.6227930553
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2011,5023.711855056268,5294.615469594656,4765.976435910972
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2010,13774612.9524682,15520065.77217587,11855430.807599127
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2010,16868.52545570015,19006.024013558846,14518.276270727714
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2011,7314169.411989995,8500502.547395032,6442375.7992292
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2011,8964.640344651905,10418.674191668842,7896.12309369054
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2011,70254.15926312593,90226.46390515199,50811.721491120625
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2011,86.1072850565087,110.58641835031521,62.277585164189446
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2010,9651941.750853939,10155263.050305787,9163285.559211219
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2010,11819.862066762538,12436.234242263716,11221.448925409353
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2009,1523830.8507413054,1600448.1071907452,1451275.3764952088
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2009,9231.520348333686,9695.675383390515,8791.971997832712
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2009,2955370.703134403,3415502.9385621003,2591630.8448217046
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2009,17903.932558907178,20691.459857103466,15700.359962985416
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2009,29669.09232711867,44473.58043617138,17992.68759404197
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2009,179.73834130024724,269.42541723711963,109.00150864172763
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2012,7183886.114255071,8353090.804645391,6310379.098023685
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2012,8792.911880978676,10223.991612745149,7723.759322184857
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2012,71269.16699840938,91876.91670652849,51596.40863665335
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2012,87.2318262401559,112.45523935763195,63.15282109175033
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2012,870106.5220186968,915993.090800813,826767.0390450042
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2012,5129.587800207238,5400.1054638055075,4874.0861144902265
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2010,1532434.184231715,1615896.8059607004,1454714.5987183442
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2010,9196.390335447215,9697.263296738105,8729.982281878209
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2010,2927501.5396684697,3382977.379188121,2569927.6769440765
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2010,17568.419670768122,20301.80532066358,15422.559933884366
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2010,31738.259442755156,47727.395599213305,19161.978382494748
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2010,190.46653057377625,286.4199742742775,114.99419330244939
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2011,13820371.866125546,15585746.892589532,11899995.181632254
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2011,16938.992827546874,19102.731632904153,14585.27563383293
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,7066738.184563925,8192724.463695271,6191233.935492752
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,8620.59778053372,9994.169938618432,7552.584534638078
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,72344.43744756682,93341.24470990035,52495.04307318124
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,88.25179037433654,113.86545050389122,64.03784037084905
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2012,13884891.287049728,15668850.606484434,11961934.556122398
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2012,16994.788561825182,19178.31386352975,14641.133615593877
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2011,9716041.894125346,10236250.98778561,9221220.131127603
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2011,11908.504745818616,12546.101055939193,11302.024516811389
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2013,895997.7449241986,943297.0366658596,851230.1669403347
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2013,5236.907668047494,5513.361515189795,4975.251125102239
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2011,2896505.98860328,3349819.7069822885,2537791.4926824607
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2011,17225.647752494326,19921.524255044074,15092.356961880352
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2011,33856.793220651,51087.327148362914,20311.66718298558
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2011,201.34782953761425,303.8185681426778,120.79437278454384
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,6964271.94604256,8041355.869019968,6092970.308652891
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,8451.019151189028,9758.04118178224,7393.710234895677
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,73463.77060405305,94792.41271895856,53320.075729526696
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,89.1469685709507,115.0288933979026,64.7029559764876
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2011,1535083.0221288202,1623066.09530881,1454344.6345091006
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2011,9129.205848035015,9652.445030948376,8649.051126893808
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2012,9784275.126489155,10313024.892418021,9303679.267804865
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2012,11975.728406350398,12622.90599588304,11387.490095140414
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2014,922464.9576265275,972786.0523544087,874624.7286180133
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2014,5344.66590629917,5636.22108911257,5067.484601126091
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,950585.9818784388,1002390.1311861611,899981.7441897009
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2015,5454.227196240282,5751.466589013489,5163.872599487751
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,6881417.547868077,7935278.861336241,6012316.10479104
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,8298.803256965493,9569.731469032651,7250.690446447898
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,74682.7070490142,96778.85454820652,54305.20559464543
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,90.0653227603332,116.71267841883372,65.49060770170024
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2012,2862428.105505107,3303711.0910091586,2510705.9311917666
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2012,16875.033018835144,19476.553363297025,14801.505549768193
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2012,36020.81479792089,54679.81154963422,21553.11599290051
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2012,212.3555305760242,322.3569610671273,127.063294040288
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2013,13983643.49514168,15766091.682936715,12031832.92152023
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2013,17058.416900361208,19232.79615289757,14677.435256561763
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2012,1533375.6662655852,1626699.663311546,1444871.0257097734
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2012,9039.795601763777,9589.973797880379,8518.029228373618
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2016,981719.9937799835,1034647.4689632613,929994.1754498144
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2016,5559.098730689828,5858.806449768756,5266.195527286619
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2013,9866054.203868164,10384821.71070796,9383588.369014487
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2013,12035.437390091964,12668.27334655129,11446.885246727166
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2016,6809790.939949305,7837297.21890988,5964414.241922746
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2016,8157.855405425851,9388.766563469413,7145.128153380674
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2016,75940.69846509061,98317.41453604921,55204.90056831286
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2016,90.9738996289754,117.78030466620675,66.13324850623982
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2017,1014187.8350908672,1072533.711755716,960541.622093198
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2017,5662.588568240872,5988.355337250444,5363.061772573086
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2017,6755700.760735111,7792383.658367653,5944022.542226026
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2017,8031.387987953057,9263.828983527346,7066.439579920303
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2017,77389.41644501137,100326.72375842437,56294.975297343546
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2017,92.00295448899202,119.27154156194689,66.92522425105187
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2014,14066049.08923132,15885962.056328207,12093685.636855677
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2014,17068.898393924435,19277.330152131806,14675.470704960666
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2014,9977813.59344642,10493596.964523403,9476074.712290797
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2014,12107.89791359687,12733.791787444423,11499.04677647954
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2013,2827859.1567518003,3262572.7691369425,2473217.237278706
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2013,16528.20823048465,19069.012672237986,14455.405036480126
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2013,38234.4539896679,58421.88433041333,22868.85598590527
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2013,223.47188529926535,341.4629286345009,133.66338023785207
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2013,1534424.5753400293,1631168.9419001564,1440792.8860832388
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2013,8968.37059039533,9533.819909826361,8421.1141779558
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,14182303.619663982,16001821.247077528,12185267.556520943
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2015,17103.47419720291,19297.763194702235,14695.102772303188
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2018,6695604.234509083,7686090.644357969,5883978.580011936
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2018,7913.070016692972,9083.657171668649,6953.865976782885
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2018,78844.48340553079,102866.71950704667,57433.884241761996
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2018,93.18082368165777,121.57103755497852,67.87712227573496
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2015,10081380.281975467,10617298.937436897,9589490.015458282
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2015,12157.87167931488,12804.175068474828,11564.665335208188
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2018,1050465.5248634105,1107618.773672788,993327.6404639519
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2018,5809.6728429514005,6125.762871262857,5493.667788580488
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2014,2795915.1660828055,3229008.2147503053,2431157.4186722045
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2014,16199.241327839709,18708.537352941952,14085.872922323315
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2014,40532.95512393494,62199.72588608277,24260.641154722496
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2014,234.84372120740983,360.37873479752506,140.56362853959
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2014,1541254.6334971727,1647700.1454170987,1438083.7239844727
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2014,8929.868852441572,9546.603064113733,8332.107346125738
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,1,Number,2015,2772584.3789286152,3211353.19438215,2420605.6924194256
5,Prevalence,98,Chile,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2015,15908.403249899038,18425.950164886937,13888.836623572695
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2015,42991.09375044293,65962.85938247843,25736.486299427088
5,Prevalence,98,Chile,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2015,246.6722602687899,378.47856842443485,147.66959137416728
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,1,Number,2015,1566847.3615522902,1683000.4209208726,1455115.291228588
5,Prevalence,98,Chile,3,Both,22,All Ages,410,Neoplasms,3,Rate,2015,8990.182534407168,9656.640053676214,8349.091556558415
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,1,Number,2019,6621555.792946148,7580628.132355921,5822895.475203955
5,Prevalence,81,Germany,3,Both,22,All Ages,297,Tuberculosis,3,Rate,2019,7797.950205648166,8927.412613002487,6857.398833172338
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,1,Number,2019,80178.59058819593,105157.53111452221,58182.92634542588
5,Prevalence,81,Germany,3,Both,22,All Ages,298,HIV/AIDS,3,Rate,2019,94.42322567633576,123.83995801311384,68.51978245714612
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2019,1092478.536112608,1152379.1767230742,1031743.2630237399
5,Prevalence,98,Chile,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2019,6003.170581692727,6332.324658089368,5669.4301990436115
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,1,Number,2016,10201385.419529907,10744840.21759171,9694165.16492548
5,Prevalence,81,Germany,3,Both,22,All Ages,491,Cardiovascular diseases,3,Rate,2016,12220.84905710249,12871.88602741014,11613.219611168719
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2016,14280635.793713199,16088459.730589569,12261116.384608066
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,3,Rate,2016,17107.626787662943,19273.32708677006,14688.323835015566
5,Prevalence,81,Germany,3,Both,22,All Ages,410,Neoplasms,1,Number,2017,14391992.57549783,16180123.06480065,12376997.42126999
